Symbol,Name,Sector,Market Cap Type,Full Time Employees,City,State,AVG CLOSING PRE 08,STD PRE 08,AVG VOLUME PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,AVG VOLUME DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,AVG VOLUME POST 08,AVG CLOSING PRE COVID,STD PRE COVID,AVG VOLUME PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,AVG VOLUME DURING COVID
TMO,Thermo Fisher Scientific Inc,Healthcare,Large Cap Stock,75000,Waltham,MA,49.5759761,4.200459421000001,2846917.131474104,0.5371884029999999,49.84229249,8.881095865,3558180.6324110674,-7.532311275,46.08801587,3.478268338,3641719.0476190476,278.2264683,23.34838909,1499829.761904762,14.10778089,317.4780488,22.70631062,2176314.6341463416
FE,FirstEnergy Corporation,Utilities,Large Cap Stock,12316,Akron,OH,35.72446215,2.107981786,1914921.1155378486,9.055044407,38.95932806,5.468105932,2132035.177865613,-34.70948475,25.43674603,2.101811144,2832219.4444444445,42.36900794,3.641939335,4172272.222222222,1.7494768040000002,43.1102439,4.87679463,4555465.853658536
WMB,"Williams Companies, Inc. (The)",Energy,Large Cap Stock,4812,Tulsa,OK,13.86840637,1.461640123,5952157.768924302,-2.375428247,13.53897233,3.85812271,9663411.85770751,-28.45726724,9.686150794,1.258475594,7897663.095238095,23.66468254,1.835160224,8160960.714285715,-26.91022419,17.29646341,2.8789450110000003,16123397.56097561
MRO,Marathon Oil Corporation,Energy,Medium Cap Stock,2000,Houston,TX,22.33446215,2.8836822310000003,12154433.466135459,-16.57834189,18.63177866,4.417117811000001,14357003.162055336,-20.12260536,14.88257937,0.733835157,10842394.444444444,14.01734127,1.945642305,11508100.793650793,-55.79865297,6.195853659,2.6871307160000004,41287542.682926826
EQR,Equity Residential,Real Estate,Large Cap Stock,2600,Chicago,IL,25.72231076,2.651351248,2307702.390438247,-11.96596773,22.64438735,3.074156375,4241852.964426878,-2.6788517819999997,22.03777778,4.865465405,3867647.222222222,76.85123016,6.049621475,1438390.4761904762,-11.20316061,68.24146341,10.21771702,2681100.0
PCG,Pacific Gas & Electric Co.,Utilities,Medium Cap Stock,23000,San Francisco,CA,31.514900399999995,1.359941576,1927512.749003984,-14.42895863,26.96762846,1.522507822,2589549.4071146245,15.1745372,31.05984127,1.525455446,2404594.0476190476,14.96734127,5.295436327,16191771.031746032,-17.85366733,12.29512195,3.085887128,11343503.658536585
AEP,"American Electric Power Company, Inc.",Utilities,Large Cap Stock,17408,Columbus,OH,27.06442231,1.4406584480000002,2236996.812749004,-12.06517874,23.79905138,2.9446412,3115205.928853755,-9.580229597,21.51904762,1.428325534,3813359.126984127,84.75519841,6.083641997999999,2381681.3492063493,1.825540664,86.30243902,9.441146949,3731570.7317073173
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Large Cap Stock,76000,New York,NY,20.65494024,1.6974204830000001,3276755.77689243,-3.040930098,20.02683794,1.960483896,4745507.90513834,-11.35308204,17.7531746,1.225598903,3817351.587301587,95.66309524,7.384724026000001,1648525.7936507936,4.963253918,100.41109759999999,11.19031206,2962886.5853658537
ECL,Ecolab Inc.,Basic Materials,Large Cap Stock,50000,Saint Paul,MN,37.47828685,1.518982769,1047803.187250996,0.591261205,37.69988142,3.9154227489999998,1937810.2766798418,4.079945061,39.23801587,2.288047941,1879022.2222222222,183.4219841,15.39919476,1066896.4285714286,1.02567234,185.3032927,19.78271955,2335076.8292682925
APD,"Air Products and Chemicals, Inc.",Basic Materials,Large Cap Stock,17000,Allentown,PA,53.24227092,6.236766856,1327988.047808765,3.339908098,55.02051383,12.37557064,2153199.209486166,-5.467293327999999,52.01238095,3.723562517,1720059.9206349207,204.01519840000003,24.22482664,1067625.7936507936,8.993434049,222.36317069999998,20.44755145,1385024.3902439023
K,Kellogg Company,Consumer Defensive,Large Cap Stock,31000,Battle Creek,MI,34.93605578,1.437494759,1727092.03187251,-0.609154827,34.72324111,2.493352068,2559531.225296443,6.6738983460000005,37.04063492,2.212484946,2270478.1746031744,57.54154762,4.4668343539999995,2280324.206349206,9.110555827999999,62.78390244,2.787359809,2553975.6097560977
DFS,Discover Financial Services,Financial Services,Large Cap Stock,17200,Riverwoods,IL,18.21546218,2.9659879160000004,4796568.0672268905,-35.79662929999999,11.69494071,2.3463172119999998,6187901.581027668,1.691307281,11.892738099999999,1.270934673,7869041.666666667,75.74722222,6.740270324,1858323.8095238095,-36.60461401,48.020243900000004,16.18607723,4927128.048780488
ED,"Consolidated Edison Company of New York, Inc.",Utilities,Large Cap Stock,14890,New York,NY,27.14609562,1.052657159,1898142.231075697,-8.947955363,24.717075100000002,1.148729518,2478777.4703557314,12.71512038,27.85988095,1.876039628,1831300.7936507936,83.21801587,5.15263759,1751822.2222222222,-2.146394126,81.43182927,7.661097192000001,2609176.8292682925
SCHW,The Charles Schwab Corporation,Financial Services,Large Cap Stock,20200,San Francisco,CA,17.18195219,1.407439865,9094776.095617529,3.038533826,17.70403162,2.077066085,12991843.47826087,-11.16475065,15.72742063,0.955363187,12484384.523809524,42.54099206,3.435700113,8501185.714285715,-13.04226551,36.99268293,5.283415947,13627556.097560976
CME,CME Group Inc.,Financial Services,Large Cap Stock,4360,Chicago,IL,70.85187251,5.148548541,3592920.3187251,-28.49999709,50.65909091,15.00489017,6339675.889328063,-20.6758743,40.18488095,2.834956169,4152369.0476190476,188.62376980000002,15.69625462,1478815.873015873,-1.22956807,186.3045122,19.10434597,2394714.6341463416
ALL,Allstate Corporation (The),Financial Services,Large Cap Stock,45780,Northbrook,IL,42.957251,2.829898092,3581403.5856573707,-25.14057892,32.15754941,6.582653817000001,5153792.885375494,-25.80490169,23.8593254,1.926423709,4652937.301587301,98.53658730000001,8.026482925,1760430.1587301588,2.415096998,100.9163415,13.286620999999998,2372691.463414634
INTU,Intuit Inc.,Technology,Large Cap Stock,9400,Mountain View,CA,27.08338645,1.295637637,3595586.852589641,-7.44570297,25.06683794,2.486355041,4272609.881422925,14.50893768,28.70376984,2.7454563110000003,3536121.4285714286,253.9671429,20.05015331,1390104.761904762,4.952696973,266.5453659,25.79094712,1646948.780487805
VFC,V.F. Corporation,Consumer Cyclical,Large Cap Stock,50000,Greenwood Village,CO,7.577569721000001,0.574117819,3087932.669322709,-4.590474437,7.22972332,0.9820736090000001,4575290.909090909,35.60750785,9.804047619,1.20079534,3736729.761904762,82.73226190000001,6.10929884,1947394.8412698412,-24.26303718,62.65890244,11.07664778,3194953.6585365855
BBBY,Bed Bath & Beyond Inc.,Consumer Cyclical,Small Cap Stock,55000,Union,NJ,32.57314741,3.0388633489999997,3091905.577689243,-24.01680358,24.75011858,3.011222591,6109941.897233201,38.40834763,34.25623016,3.51864296,3492752.380952381,12.68051587,2.639519177,7075725.793650794,-40.5829359,7.534390244,3.225155407,13019103.658536585
CCI,Crown Castle International Corporation,Real Estate,Large Cap Stock,5100,Houston,TX,28.53944223,2.043977614,1779098.0079681275,-10.44402867,25.5587747,7.033222105,2601664.031620553,7.166624802,27.39047619,3.639272695,1840087.6984126985,125.99436509999998,10.42723556,1889420.634920635,21.18050649,152.6806098,10.67893615,2602067.073170732
SYY,Sysco Corporation,Consumer Defensive,Large Cap Stock,69000,Houston,TX,22.48844622,0.8629741459999999,2914196.812749004,-13.17772669,19.52498024,2.0487535169999997,4046585.3754940713,2.501780477,20.01345238,1.92332288,4055345.634920635,71.05948413,6.497015752,2629609.9206349207,-21.38637128,55.86243902,12.74686798,6020407.317073171
ALXN,"Alexion Pharmaceuticals, Inc.",Healthcare,Large Cap Stock,3082,Boston,MA,12.98438247,3.0441374339999996,2976937.051792829,39.66002724,18.13399209,2.355179422,3108366.007905138,31.93717117,23.92547619,2.290064669,1376578.5714285714,118.110873,12.05641219,1791631.746031746,-17.64879115,97.26573171,8.810174398,2628020.7317073173
L,Loews Corporation,Financial Services,Medium Cap Stock,18605,New York,NY,42.89948207,3.120089379,2086604.780876494,-12.79790057,37.40924901,6.907525789,3768007.90513834,-13.23362096,32.45865079,2.752841445,2294642.0634920634,49.89166667,2.4874365590000003,1037580.1587301587,-22.16721596,38.83207317,8.52907442,1572328.0487804879
BDX,"Becton, Dickinson and Company",Healthcare,Large Cap Stock,65000,Franklin Lakes,NJ,61.43310757,2.923613501,1175175.298804781,6.6776174710000005,65.53537549,6.644196802000001,1687844.6640316206,-7.259889933999999,60.77757937,3.7859195110000003,1655688.0952380951,244.09353169999997,11.37734412,1166747.619047619,0.619166879,245.60487799999999,16.96287764,2502362.1951219514
ADBE,Adobe Systems Incorporated,Technology,Large Cap Stock,22634,San Jose,CA,41.76593625,2.2633087769999998,6646354.581673306,-15.41710515,35.32683794,7.168322197999999,7824956.521739131,-4.537257745,33.72396825,2.29349403,7063545.634920635,279.3228175,21.75259973,2661457.9365079366,23.34893026,344.54170730000004,27.5599917,3806000.0
PPG,"PPG Industries, Inc.",Basic Materials,Large Cap Stock,47600,Pittsburgh,PA,21.70665339,1.5718249119999999,1958941.8326693226,-13.97694089,18.67272727,2.352663315,3242007.90513834,18.26602371,22.08349206,2.45845944,3002110.3174603176,113.825,8.626782696,1222718.650793651,-15.14627182,96.58475609999999,13.43305874,2194091.463414634
BXP,"Boston Properties, Inc.",Real Estate,Large Cap Stock,760,Boston,MA,77.62147409999999,6.183467686,1176725.8964143426,-19.23127686,62.69387352,11.65639497,2179566.403162055,-16.59972156,52.28686508,7.142783175,1880087.3015873015,128.228373,5.5069293660000005,679835.7142857143,-17.73528367,105.48670729999999,24.15358364,1511471.9512195121
NLY,Annaly Capital Management Inc,Real Estate,Medium Cap Stock,10,New York,NY,3.0906772910000004,0.26616074,4129266.533864542,17.01772705,3.6166403160000002,0.39575347200000005,12072698.418972332,35.73612171,4.909087302,0.304426115,10536697.61904762,8.47452381,0.373762195,14235289.682539683,-17.92761388,6.955243902,1.767089555,24120196.341463413
SRE,Sempra Energy,Utilities,Large Cap Stock,18000,San Diego,CA,39.91996016,2.037821483,1537159.7609561754,-9.097254165,36.28833992,4.409115154,2176324.5059288535,1.216757318,36.72988095,1.719768696,1823026.1904761905,130.7,12.14285336,1534796.0317460317,-1.935730681,128.17,17.98336254,2019036.5853658537
NOC,Northrop Grumman Corporation,Industrials,Large Cap Stock,90000,Falls Church,VA,49.54697211,2.888721308,1769328.685258964,-10.98166558,44.10588933,9.060204263,2743684.1897233203,-9.564771253,39.8872619,5.218128913999999,2474900.396825397,314.854127,38.38925006,938987.6984126985,4.9672309210000005,330.4936585,22.08830412,1140935.3658536586
CTXS,"Citrix Systems, Inc.",Technology,Large Cap Stock,8400,Fort Lauderdale,FL,26.66023904,3.068080694,4001903.187250996,-13.68561806,23.01162055,3.5655707239999996,5036086.561264822,39.43352066,32.085912699999994,3.5951128239999997,3991140.0793650793,99.91468254,6.069473967,1911094.8412698412,31.80013145,131.68768290000003,14.68881932,2485337.8048780486
TROW,"T. Rowe Price Group, Inc.",Financial Services,Large Cap Stock,7471,Baltimore,MD,36.12633466,3.521487315,1506300.0,-0.22880475600000003,36.04367589,7.0722167339999995,3278694.861660079,2.676797386,37.00849206,3.5000708169999997,2165540.0793650793,105.32884920000001,9.44656247,1120692.0634920634,7.274248753999999,112.9907317,14.08645044,1767724.3902439023
AZO,"AutoZone, Inc.",Consumer Cyclical,Large Cap Stock,55680,Memphis,TN,124.5771315,8.034760713999999,716015.93625498,-3.251836408,120.52608700000002,10.07682057,970349.0118577075,34.07457701,161.5948413,16.27212912,690936.1111111111,1058.331825,109.436784,262819.44444444444,-5.41931982,1000.977439,102.75926159999999,327629.26829268294
MOS,Mosaic Company (The),Basic Materials,Medium Cap Stock,12600,Tampa,FL,30.38928287,11.67866151,2653720.3187251,150.54625280000002,76.13920949,31.80664399,8696030.43478261,-41.65334413,44.42468254,5.328962164,5393975.793650794,23.745912699999998,4.316822135,4605612.301587301,-44.56504261,13.16353659,3.68266824,6174787.804878049
LGI,Lazard Global Total Return and Income Fund,Financial Services,Micro Cap Stock,3018,New York,NY,7.526573705,0.221870714,27165.73705179283,-14.62345145,6.4259288539999995,1.21856588,29665.612648221344,-3.502308273,6.200873016,0.488165147,31371.825396825396,14.3277381,0.777725283,28291.666666666668,-7.013899965,13.32280488,1.791881744,71156.09756097561
PCAR,PACCAR Inc.,Industrials,Large Cap Stock,27000,Bellevue,WA,34.58243028,3.8831116480000003,2788319.521912351,-19.64630408,27.78826087,5.510259347000001,3984335.57312253,-2.4391043480000003,27.11047619,2.816614157,3224284.9206349207,67.14333333,5.775271436000001,1760637.6984126985,-0.132285863,67.05451219999999,5.837770831,2397068.2926829266
AMAT,"Applied Materials, Inc.",Technology,Large Cap Stock,22700,Santa Clara,CA,15.12374502,0.983885115,25067608.76494024,-13.30283809,13.11185771,2.812445433,24497939.13043478,-19.47704291,10.55805556,0.585382863,23304093.65079365,45.56571429,7.50322347,8955254.761904761,16.52455083,53.0952439,7.163052702000001,10508007.31707317
EL,"Estee Lauder Companies, Inc. (The)",Consumer Defensive,Large Cap Stock,48000,New York,NY,17.86015936,1.224414625,2854999.203187251,-2.443009391,17.42383399,2.7266190630000002,4079668.774703557,23.41378314,21.5034127,5.073628743,3767279.365079365,174.86944440000002,21.36851561,1641410.7142857143,1.471938221,177.44341459999998,18.65077109,2382293.9024390243
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large Cap Stock,92500,Dublin,CA,6.640916335,0.6291794310000001,6501174.501992032,7.822398237000001,7.160395257,1.094721753,11045829.249011857,51.69476062,10.86194444,1.123846814,8860628.57142857,101.1101587,8.536400847000001,2101429.365079365,-6.075395127999999,94.96731707,15.89237631,3441769.512195122
EIX,Edison International,Utilities,Large Cap Stock,12937,Rosemead,CA,34.61358566,3.2270336680000002,1938852.1912350599,-11.16342006,30.74952569,5.265710787,2267490.909090909,-22.33703927,23.88099206,0.968318977,2197734.126984127,64.12162698,6.349773166,2557622.222222222,-4.728692848000001,61.089512199999994,9.115940306,2682253.6585365855
A,"Agilent Technologies, Inc.",Healthcare,Large Cap Stock,16300,Santa Clara,CA,23.27366534,1.59001362,3564650.996015936,-15.40982946,19.687233199999998,4.2388064839999995,4467688.537549407,-3.0203032989999996,19.09261905,2.657688742,4889253.571428572,74.62888889,4.901857721,2157035.714285714,3.89767834,77.53768293,6.162559452999999,2516887.8048780486
GWW,"W.W. Grainger, Inc.",Industrials,Large Cap Stock,23800,Lake Forest,IL,65.43673307,6.035533488,599588.844621514,-1.255314235,64.61529644,6.102486386,1060319.3675889329,24.91218859,80.71238095,7.210695457000001,762971.0317460317,287.8359524,21.41844399,434592.4603174603,-4.13132553,275.9445122,24.42607401,402426.8292682927
IP,International Paper Company,Consumer Cyclical,Large Cap Stock,50000,Memphis,TN,22.27996016,1.278070263,3250262.151394422,-29.18005233,15.77865613,4.034656583,6010502.371541502,2.24380507,16.13269841,2.091678033,6942622.619047619,41.78095238,2.378791896,3037140.476190476,-18.48193387,34.05902439,4.541295461,3697303.6585365855
ATVI,"Activision Blizzard, Inc",Communication Services,Large Cap Stock,9080,Santa Monica,CA,8.576573705,0.816581296,10179071.713147411,48.93451278,12.77347826,2.262141964,10257723.71541502,-19.68384447,10.25916667,0.5833422220000001,15379517.46031746,48.74265873,4.8034492580000006,8463291.26984127,29.58499265,63.16317073,6.116435232000001,8919725.609756097
GPS,"Gap, Inc. (The)",Consumer Cyclical,Medium Cap Stock,129000,San Francisco,CA,12.64115538,0.610927704,7726369.322709164,-6.415531266,11.830158099999998,1.8218207730000002,10495387.351778656,27.04649808,15.02980159,1.746258026,9119098.015873017,19.15988095,3.437832575,6331550.396825396,-46.52698585,10.24536585,3.863838428,10970401.219512194
NTAP,"NetApp, Inc.",Technology,Large Cap Stock,10500,Sunnyvale,CA,28.181274900000002,4.429342069,7294102.3904382475,-37.46962205,17.62185771,3.9392464769999997,8836996.04743083,46.91665813,25.88944444,4.542602463,6976956.746031746,58.97404762,6.783664781000001,2588988.492063492,-24.6851432,44.41621951,5.764758973999999,2615998.7804878047
VMW,"Vmware, Inc.",Technology,Large Cap Stock,29450,Palo Alto,CA,71.98644737,14.0574242,4686153.947368421,-47.25231324,37.97118577,15.56911386,2289000.0,2.150661542,38.78781746,9.459280251000001,2040895.238095238,166.051627,17.57131863,1331833.3333333333,-20.83449458,131.4556098,17.28458902,1607358.536585366
CERN,Cerner Corporation,Healthcare,Large Cap Stock,27400,North Kansas City,MO,13.48007968,1.119299064,2720347.410358566,-19.91373972,10.795691699999999,1.379521719,3845410.276679842,77.7586681,19.19027778,2.162045181,3553719.0476190476,65.17900794,6.664385887000001,2241741.6666666665,5.055146752,68.47390244,5.627285983999999,2713430.487804878
PGR,Progressive Corporation (The),Financial Services,Large Cap Stock,41571,Mayfield,OH,14.7638247,0.826037114,4637083.2669322705,-14.56496866,12.61347826,1.668335045,5775900.790513834,1.647691926,12.82130952,1.194116833,4159126.984126984,73.67638889,5.779126753,3106388.095238095,5.081816539,77.4204878,4.209315625,3890425.6097560977
ORLY,"O&#39;Reilly Automotive, Inc.",Consumer Cyclical,Large Cap Stock,79778,Springfield,MO,34.048924299999996,1.66192516,697194.0239043825,-21.10028003,26.86450593,2.370576133,1769957.7075098814,51.73041742,40.76162698,4.401694365,1885886.9047619049,390.21980160000004,29.05784543,582262.6984126985,-5.808432876,367.5541463,39.45783957,966924.3902439025
